"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"57";0.635772288041251;0.463629881117475;"target~ embeddings_sum + uncommon_word_proportion + antonym";500;"5";0.01
"58";0.490450839115036;0.579977198443422;"target~ embeddings_pca + tfidf + penality.rowsums";500;"5";0.01
"59";0.566219313077343;0.542699926941149;"target~ embeddings_pca + tfidf + ngram_proportion";500;"5";0.01
"60";0.639248716530892;0.453695682534286;"target~ embeddings_pca + tfidf + common_word_proportion";500;"5";0.01
"61";0.639749424978084;0.454728726747247;"target~ embeddings_pca + tfidf + uncommon_word_proportion";500;"5";0.01
"62";0.460177515895373;0.670616579823461;"target~ embeddings_pca + tfidf + antonym";500;"5";0.01
"63";0.536833088302094;0.557983116540318;"target~ embeddings_pca + penality.rowsums + ngram_proportion";500;"5";0.01
"64";0.639620129768216;0.448979510853526;"target~ embeddings_pca + penality.rowsums + common_word_proportion";500;"5";0.01
"65";0.63785065748515;0.450786146103853;"target~ embeddings_pca + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"66";0.324926615027485;0.803092685477608;"target~ embeddings_pca + penality.rowsums + antonym";500;"5";0.01
"67";0.633257949011414;0.456692816914104;"target~ embeddings_pca + ngram_proportion + common_word_proportion";500;"5";0.01
"68";0.633804606810819;0.455373758445591;"target~ embeddings_pca + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"69";0.547919337465275;0.570789147043766;"target~ embeddings_pca + ngram_proportion + antonym";500;"5";0.01
"70";0.626613593962573;0.47040177917568;"target~ embeddings_pca + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"71";0.625555912290555;0.470766229359052;"target~ embeddings_pca + common_word_proportion + antonym";500;"5";0.01
"72";0.623850999481377;0.474016809555736;"target~ embeddings_pca + uncommon_word_proportion + antonym";500;"5";0.01
"73";0.568494364574654;0.515255993849267;"target~ tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"74";0.657714501692886;0.437537371179853;"target~ tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"75";0.653820162760673;0.440372887224598;"target~ tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"76";0.489638567757625;0.579672695194498;"target~ tfidf + penality.rowsums + antonym";500;"5";0.01
"77";0.652396550368767;0.43891739101697;"target~ tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"78";0.652577009040857;0.438776448291993;"target~ tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"79";0.5670766866403;0.525241126998238;"target~ tfidf + ngram_proportion + antonym";500;"5";0.01
"80";0.634067725264908;0.456163760979827;"target~ tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"81";0.631694811435308;0.458125258034001;"target~ tfidf + common_word_proportion + antonym";500;"5";0.01
"82";0.638108607155824;0.45271117040546;"target~ tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"83";0.651527957999601;0.441813569405704;"target~ penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"84";0.651792687380998;0.441547238179552;"target~ penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"85";0.537694553449833;0.54025477626968;"target~ penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"86";0.636938208648362;0.46221085586995;"target~ penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"87";0.636308260234212;0.462646159262707;"target~ penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"88";0.635925649091319;0.463346165501073;"target~ penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"89";0.647243314240269;0.443313961713138;"target~ ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"90";0.646811680330616;0.443632631510009;"target~ ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"91";0.646003485169024;0.44446043189229;"target~ ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"92";0.622105463999077;0.469760628032646;"target~ common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"93";0.480530108250455;0.585468232046065;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums";500;"5";0.01
"94";0.561971422209455;0.519992035314605;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion";500;"5";0.01
"95";0.649223084447112;0.443993136248228;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion";500;"5";0.01
"96";0.644854768922064;0.448866978991822;"target~ embeddings_sum + embeddings_pca + tfidf + uncommon_word_proportion";500;"5";0.01
"97";0.482799738534631;0.586254476164761;"target~ embeddings_sum + embeddings_pca + tfidf + antonym";500;"5";0.01
"98";0.54405847217234;0.556460714852518;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion";500;"5";0.01
"99";0.638811425125598;0.44978470898402;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion";500;"5";0.01
"100";0.638572928377687;0.450037682562311;"target~ embeddings_sum + embeddings_pca + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"101";0.32101450503572;0.806591325256558;"target~ embeddings_sum + embeddings_pca + penality.rowsums + antonym";500;"5";0.01
"102";0.646215295801346;0.442696131470508;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion";500;"5";0.01
"103";0.646154045282301;0.44328922803443;"target~ embeddings_sum + embeddings_pca + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"104";0.543435609192767;0.557068487817014;"target~ embeddings_sum + embeddings_pca + ngram_proportion + antonym";500;"5";0.01
"105";0.639461403075429;0.449288506831315;"target~ embeddings_sum + embeddings_pca + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"106";0.638470484296844;0.450143305760069;"target~ embeddings_sum + embeddings_pca + common_word_proportion + antonym";500;"5";0.01
"107";0.636544782360805;0.451962592085428;"target~ embeddings_sum + embeddings_pca + uncommon_word_proportion + antonym";500;"5";0.01
"108";0.562083175643188;0.521364221219234;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"109";0.655536809418192;0.43920271870661;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"110";0.657616932168012;0.437577538212877;"target~ embeddings_sum + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"111";0.490389899183673;0.579241511703102;"target~ embeddings_sum + tfidf + penality.rowsums + antonym";500;"5";0.01
"112";0.657622600570819;0.434147744389762;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"113";0.660812498262764;0.432360740773818;"target~ embeddings_sum + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"114";0.560807200919588;0.522229312040146;"target~ embeddings_sum + tfidf + ngram_proportion + antonym";500;"5";0.01
"115";0.653727498931384;0.440907020467914;"target~ embeddings_sum + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"116";0.657445555958982;0.437756337579849;"target~ embeddings_sum + tfidf + common_word_proportion + antonym";500;"5";0.01
"117";0.649569284974159;0.443606846684333;"target~ embeddings_sum + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"118";0.650254103314392;0.443141983156676;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"119";0.650195959417848;0.442756774841663;"target~ embeddings_sum + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"120";0.536901880967126;0.54092408528992;"target~ embeddings_sum + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"121";0.636330295069694;0.462807749005589;"target~ embeddings_sum + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"122";0.633734864572901;0.464450697780421;"target~ embeddings_sum + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"123";0.633232753515304;0.465271227620415;"target~ embeddings_sum + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"124";0.650667315970419;0.442151276147375;"target~ embeddings_sum + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"125";0.651221612539743;0.441836865523328;"target~ embeddings_sum + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"126";0.651363765031554;0.442035185136569;"target~ embeddings_sum + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"127";0.636456644006701;0.462619812265701;"target~ embeddings_sum + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"128";0.557593634758592;0.527519950367457;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"129";0.64702541853144;0.444413125992767;"target~ embeddings_pca + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"130";0.652163738666639;0.444811649589052;"target~ embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"131";0.476095916109356;0.594232358264573;"target~ embeddings_pca + tfidf + penality.rowsums + antonym";500;"5";0.01
"132";0.64712986902269;0.444532952080705;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"133";0.64026249272101;0.449491576382276;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"134";0.562493559508587;0.550820398631896;"target~ embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"135";0.641508547173725;0.452280992243983;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"136";0.639091698107941;0.454571767201237;"target~ embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"137";0.629289003328851;0.462344374108496;"target~ embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"138";0.649212383456753;0.439979191199204;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"139";0.646904189559811;0.44199783929477;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"140";0.542848475079154;0.557327938652785;"target~ embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"141";0.638777677888411;0.449821713544508;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"142";0.638483190155186;0.450128340044371;"target~ embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"143";0.63793387946827;0.450619594643833;"target~ embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"144";0.637310742112456;0.451334417033487;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"145";0.643788051938144;0.448256299373231;"target~ embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"146";0.632856101786702;0.456809064856911;"target~ embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"147";0.615278167148862;0.473919741256332;"target~ embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"148";0.654946026361348;0.436797295470778;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"149";0.654880636678694;0.436865205348693;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"150";0.564588105165696;0.518818100124101;"target~ tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"151";0.654262937195424;0.440212769798088;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"152";0.655954560251134;0.438864158306802;"target~ tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"153";0.654412348061271;0.440282490719058;"target~ tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"154";0.652496622891421;0.4388326281621;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"155";0.645538027616397;0.44481096751448;"target~ tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"156";0.650151739588027;0.440772379913514;"target~ tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"157";0.63839723263002;0.452570510307348;"target~ tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"158";0.65107113252175;0.442203720167296;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"159";0.651554947971371;0.441196315895711;"target~ penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"160";0.64678960783272;0.446377521427655;"target~ penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"161";0.636326962884322;0.462606434348512;"target~ penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"162";0.646336088980267;0.444094731399278;"target~ ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"163";0.569355930759054;0.51393640869031;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"164";0.646793019539923;0.444596750853628;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"165";0.650065179361263;0.443434625957891;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"166";0.488083561110103;0.583254278043748;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + antonym";500;"5";0.01
"167";0.645200034422573;0.449390925799878;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"168";0.651716832093222;0.440231874163577;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"169";0.564130350151284;0.520339149346732;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"170";0.639281919515847;0.45451084111965;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"171";0.645265090600921;0.448713116670482;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"172";0.647540675042817;0.445583095844301;"target~ embeddings_sum + embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"173";0.646114628849131;0.442729773579225;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"174";0.642583667997223;0.447266941467186;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"175";0.543467938250401;0.556975551721916;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"176";0.637599157495178;0.451019234256935;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"177";0.637562966098516;0.451062075909323;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"178";0.63678487039471;0.451786724456643;"target~ embeddings_sum + embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"179";0.642289713933595;0.447613756004979;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"180";0.641027140784142;0.44977822331978;"target~ embeddings_sum + embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"181";0.640533712026587;0.450493805258224;"target~ embeddings_sum + embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"182";0.635266124573514;0.453206103481204;"target~ embeddings_sum + embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"183";0.657054402874418;0.435251594957689;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"184";0.660095933107781;0.432797580284329;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"185";0.56817913084462;0.515617159660414;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"186";0.651349013562065;0.442558976934653;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"187";0.655754802748613;0.438910751654143;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"188";0.654792780525347;0.439799423872839;"target~ embeddings_sum + tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"189";0.660902915592624;0.432245532071504;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"190";0.654849085454575;0.436510281040263;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"191";0.653194040129481;0.438324625517013;"target~ embeddings_sum + tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"192";0.653063395329696;0.441202024056651;"target~ embeddings_sum + tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"193";0.649845627511212;0.443515821712363;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"194";0.65157499312055;0.441184770766065;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"195";0.649145975405256;0.443521123694898;"target~ embeddings_sum + penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"196";0.635989077274623;0.462852955758269;"target~ embeddings_sum + penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"197";0.649601695967811;0.442862404786651;"target~ embeddings_sum + ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"198";0.652516624839697;0.441124868262696;"target~ embeddings_pca + tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
