"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"106";0.636236954412464;0.452296296807422;"target~ embeddings_sum + embeddings_pca + common_word_proportion + antonym";500;"5";0.01
"107";0.61837425354859;0.469641720514973;"target~ embeddings_sum + embeddings_pca + uncommon_word_proportion + antonym";500;"5";0.01
"108";0.562294649079636;0.520884531477801;"target~ embeddings_sum + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"109";0.660431714104139;0.435239486981254;"target~ embeddings_sum + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"110";0.659859307569073;0.436083475199195;"target~ embeddings_sum + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"111";0.486215717536328;0.582182976193681;"target~ embeddings_sum + tfidf + penality.rowsums + antonym";500;"5";0.01
"112";0.65774023613492;0.434101530660518;"target~ embeddings_sum + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"113";0.657669602760725;0.435396597023211;"target~ embeddings_sum + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"114";0.554923809129167;0.526610430382513;"target~ embeddings_sum + tfidf + ngram_proportion + antonym";500;"5";0.01
"115";0.659765190512296;0.43620864569812;"target~ embeddings_sum + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"116";0.657402442229915;0.437762953758926;"target~ embeddings_sum + tfidf + common_word_proportion + antonym";500;"5";0.01
"117";0.655800455174518;0.439204922473777;"target~ embeddings_sum + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"118";0.648062628311793;0.446682974145076;"target~ embeddings_sum + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"119";0.647896679655764;0.447003018250456;"target~ embeddings_sum + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"120";0.534103300898652;0.543511428509518;"target~ embeddings_sum + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"121";0.638170668860988;0.464598037140496;"target~ embeddings_sum + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"122";0.63742177776083;0.465360183002963;"target~ embeddings_sum + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"123";0.635555887062764;0.467010385236139;"target~ embeddings_sum + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"124";0.650461156193692;0.44466461141271;"target~ embeddings_sum + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"125";0.649169092184624;0.445853814285125;"target~ embeddings_sum + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"126";0.645504834180014;0.449728474337982;"target~ embeddings_sum + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"127";0.637665180262415;0.464921115177264;"target~ embeddings_sum + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
