"cor.cor";"mse";"description";"epochs";"hidden_neurons";"learning_rate"
"132";0.64509489981388;0.447583982174604;"target~ embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"133";0.647247225921801;0.444655262742224;"target~ embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"134";0.560342189841696;0.545451918092422;"target~ embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"135";0.638486027058217;0.454833965099924;"target~ embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"136";0.633690774112826;0.457969345905641;"target~ embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"137";0.634923414184907;0.456820545950916;"target~ embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"138";0.641773084441607;0.448070400302071;"target~ embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"139";0.639096138901478;0.450937862383533;"target~ embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"140";0.538709396594878;0.560881752937484;"target~ embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"141";0.632694530941867;0.455736727145897;"target~ embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"142";0.63275268063706;0.455892188803395;"target~ embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"143";0.631071338644452;0.457338477749169;"target~ embeddings_pca + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"144";0.63251960320722;0.456021028423844;"target~ embeddings_pca + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"145";0.634302091898398;0.454627809211469;"target~ embeddings_pca + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"146";0.626938104348454;0.462384266156309;"target~ embeddings_pca + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"147";0.618087371222762;0.478186161733862;"target~ embeddings_pca + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"148";0.654113722164813;0.438064776058654;"target~ tfidf + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"149";0.653673149527817;0.437938566422168;"target~ tfidf + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"150";0.565755059228939;0.517579075647937;"target~ tfidf + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"151";0.655156866553369;0.439565968810078;"target~ tfidf + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"152";0.654101755080379;0.440617807875719;"target~ tfidf + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
"153";0.65554588994574;0.439353591989343;"target~ tfidf + penality.rowsums + uncommon_word_proportion + antonym";500;"5";0.01
"154";0.650125283879954;0.440695223595625;"target~ tfidf + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"155";0.641432317837607;0.448136883336413;"target~ tfidf + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"156";0.642025873412878;0.44751257818082;"target~ tfidf + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"157";0.635256327347189;0.455062297968354;"target~ tfidf + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"158";0.647441356773525;0.445713877229869;"target~ penality.rowsums + ngram_proportion + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"159";0.643293108222435;0.449894614164919;"target~ penality.rowsums + ngram_proportion + common_word_proportion + antonym";500;"5";0.01
"160";0.645681876923706;0.447478526571071;"target~ penality.rowsums + ngram_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"161";0.633125576421797;0.466002743860815;"target~ penality.rowsums + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"162";0.642977292225064;0.447211216863887;"target~ ngram_proportion + common_word_proportion + uncommon_word_proportion + antonym";500;"5";0.01
"163";0.567691733879642;0.515939466721929;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + ngram_proportion";500;"5";0.01
"164";0.640349113081974;0.453819508547527;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + common_word_proportion";500;"5";0.01
"165";0.646060029287148;0.446861087867434;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + uncommon_word_proportion";500;"5";0.01
"166";0.483163129577264;0.587281310588428;"target~ embeddings_sum + embeddings_pca + tfidf + penality.rowsums + antonym";500;"5";0.01
"167";0.651326420106432;0.441458456891426;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + common_word_proportion";500;"5";0.01
"168";0.652272010298247;0.440520972659626;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"169";0.539631647620407;0.541038916353393;"target~ embeddings_sum + embeddings_pca + tfidf + ngram_proportion + antonym";500;"5";0.01
"170";0.638336238472297;0.456390740102654;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"171";0.650505065264852;0.447104808965896;"target~ embeddings_sum + embeddings_pca + tfidf + common_word_proportion + antonym";500;"5";0.01
"172";0.636646895808267;0.457335718180202;"target~ embeddings_sum + embeddings_pca + tfidf + uncommon_word_proportion + antonym";500;"5";0.01
"173";0.64316175777583;0.445865322795783;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + common_word_proportion";500;"5";0.01
"174";0.643969698415692;0.44504717607992;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + uncommon_word_proportion";500;"5";0.01
"175";0.539228497499191;0.560546349135263;"target~ embeddings_sum + embeddings_pca + penality.rowsums + ngram_proportion + antonym";500;"5";0.01
"176";0.630160767576938;0.458197918482408;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + uncommon_word_proportion";500;"5";0.01
"177";0.634704615342637;0.453963624651175;"target~ embeddings_sum + embeddings_pca + penality.rowsums + common_word_proportion + antonym";500;"5";0.01
